Domain	Status	Genome Name	GOLD Project ID	GOLD Analysis Project ID	Submission ID	Ecosystem Category
Bacteria	Permanent Draft	Staphylococcus epidermidis NIHLM023	Gp0010086	Ga0013844	16845	Human
Bacteria	Permanent Draft	Staphylococcus epidermidis NIHLM031	Gp0010008	Ga0015337	18341	Human
Bacteria	Permanent Draft	Staphylococcus epidermidis NIHLM037	Gp0010087	Ga0013843	16844	Human
Bacteria	Permanent Draft	Staphylococcus epidermidis NIHLM039	Gp0010116	Ga0013846	16847	Human
Bacteria	Permanent Draft	Staphylococcus epidermidis NIHLM040	Gp0010117	Ga0013845	16846	Human
Bacteria	Permanent Draft	Staphylococcus epidermidis NIHLM049	Gp0010118	Ga0013848	16849	Human
Bacteria	Permanent Draft	Staphylococcus epidermidis NIHLM053	Gp0010119	Ga0013847	16848	Human
Bacteria	Permanent Draft	Staphylococcus epidermidis NIHLM057	Gp0010120	Ga0013839	16840	Human
Bacteria	Permanent Draft	Staphylococcus epidermidis NIHLM061	Gp0010121	Ga0013838	16839	Human
Bacteria	Permanent Draft	Staphylococcus epidermidis NIHLM067	Gp0010122	Ga0015263	18266	Human
Bacteria	Permanent Draft	Staphylococcus epidermidis NIHLM070	Gp0010123	Ga0015264	18267	Human
Bacteria	Permanent Draft	Staphylococcus epidermidis NIHLM087	Gp0010124	Ga0015261	18264	Human
Bacteria	Permanent Draft	Staphylococcus epidermidis NIHLM088	Gp0010125	Ga0015262	18265	Human
Bacteria	Permanent Draft	Staphylococcus epidermidis NIHLM095	Gp0010126	Ga0015259	18262	Human
Bacteria	Finished	Staphylococcus epidermidis RP62A	Gp0000505	Ga0030434		Human
Bacteria	Permanent Draft	Staphylococcus epidermidis SK135	Gp0003343	Ga0030435		Human
Bacteria	Permanent Draft	Staphylococcus epidermidis VCU109	Gp0008718	Ga0023071	30200	Human
Bacteria	Permanent Draft	Staphylococcus epidermidis W23144	Gp0004461	Ga0030436		Human
Bacteria	Permanent Draft	Staphylococcus haemolyticus 103709	Gp0140528	Ga0119154	95704	Human
Bacteria	Permanent Draft	Staphylococcus haemolyticus 104626	Gp0140529	Ga0119146	93724	Human
Bacteria	Permanent Draft	Staphylococcus haemolyticus 104658	Gp0140530	Ga0119158	95773	Human
Bacteria	Permanent Draft	Staphylococcus haemolyticus 105731	Gp0140484	Ga0119167	89143	Human
Bacteria	Permanent Draft	Staphylococcus haemolyticus 109919	Gp0140473	Ga0119128	88220	Human
Bacteria	Permanent Draft	Staphylococcus haemolyticus 109939	Gp0140485	Ga0119144	95649	Human
Bacteria	Permanent Draft	Staphylococcus haemolyticus 112056	Gp0140474	Ga0119160	93790	Human
Bacteria	Permanent Draft	Staphylococcus haemolyticus 112622	Gp0140415	Ga0119147	94139	Human
Bacteria	Permanent Draft	Staphylococcus haemolyticus 113101	Gp0140413	Ga0119140	87916	Human
Bacteria	Permanent Draft	Staphylococcus haemolyticus 113952	Gp0140514	Ga0119142	88281	Human
Bacteria	Permanent Draft	Staphylococcus haemolyticus 114126	Gp0140531	Ga0119150	95534	Human
Bacteria	Permanent Draft	Staphylococcus haemolyticus 114564	Gp0140493	Ga0119135	93788	Human
Bacteria	Permanent Draft	Staphylococcus haemolyticus 115472	Gp0140500	Ga0119133	88437	Human
Bacteria	Permanent Draft	Staphylococcus haemolyticus 115601	Gp0140494	Ga0119166	95875	Human
Bacteria	Permanent Draft	Staphylococcus haemolyticus 115609	Gp0140475	Ga0119126	90446	Human
Bacteria	Permanent Draft	Staphylococcus haemolyticus 121875	Gp0140486	Ga0119145	87608	Human
Bacteria	Permanent Draft	Staphylococcus haemolyticus 123268	Gp0140488	Ga0119141	95803	Human
Bacteria	Permanent Draft	Staphylococcus haemolyticus 123477	Gp0140416	Ga0119157	95316	Human
Bacteria	Permanent Draft	Staphylococcus haemolyticus 124304	Gp0140532	Ga0119151	93906	Human
Bacteria	Permanent Draft	Staphylococcus haemolyticus 124655	Gp0140501	Ga0119138	95313	Human
Bacteria	Permanent Draft	Staphylococcus haemolyticus 127639	Gp0140495	Ga0119164	87761	Human
Bacteria	Permanent Draft	Staphylococcus haemolyticus 127925	Gp0140487	Ga0119137	95578	Human
Bacteria	Permanent Draft	Staphylococcus haemolyticus 131062	Gp0140476	Ga0119170	94048	Human
Bacteria	Permanent Draft	Staphylococcus haemolyticus 131776	Gp0140504	Ga0119136	95763	Human
Bacteria	Permanent Draft	Staphylococcus haemolyticus 131974	Gp0140477	Ga0119149	93252	Human
Bacteria	Permanent Draft	Staphylococcus haemolyticus 132337	Gp0140533	Ga0119156	95576	Human
Bacteria	Permanent Draft	Staphylococcus haemolyticus 133319	Gp0140502	Ga0119134	93677	Human
Bacteria	Permanent Draft	Staphylococcus haemolyticus 134634	Gp0140497	Ga0119152	93641	Human
Bacteria	Permanent Draft	Staphylococcus haemolyticus 135073	Gp0140496	Ga0119168	93980	Human
Bacteria	Permanent Draft	Staphylococcus haemolyticus 135665	Gp0140478	Ga0119131	88116	Human
Bacteria	Permanent Draft	Staphylococcus haemolyticus 135814	Gp0140414	Ga0119159	93609	Human
Bacteria	Permanent Draft	Staphylococcus haemolyticus 136731	Gp0140503	Ga0119155	93976	Human
Bacteria	Permanent Draft	Staphylococcus haemolyticus 137772	Gp0140489	Ga0119143	93687	Human
Bacteria	Permanent Draft	Staphylococcus haemolyticus 140376	Gp0140479	Ga0119165	93720	Human
Bacteria	Permanent Draft	Staphylococcus haemolyticus 144377	Gp0140480	Ga0119148	95876	Human
Bacteria	Permanent Draft	Staphylococcus haemolyticus 2111	Gp0140420	Ga0119173	88032	Human
Bacteria	Permanent Draft	Staphylococcus haemolyticus 21116	Gp0140517	Ga0119124	89428	Human
Bacteria	Permanent Draft	Staphylococcus haemolyticus 2263-3461	Gp0140506	Ga0119099	87605	Human
Bacteria	Permanent Draft	Staphylococcus haemolyticus 25-12	Gp0140436	Ga0119045	93816	Human
Bacteria	Permanent Draft	Staphylococcus haemolyticus 25-29	Gp0140467	Ga0119046	95877	Human
Bacteria	Permanent Draft	Staphylococcus haemolyticus 25-38	Gp0140437	Ga0119047	88402	Human
Bacteria	Permanent Draft	Staphylococcus haemolyticus 25-44	Gp0140468	Ga0119048	87830	Human
Bacteria	Permanent Draft	Staphylococcus haemolyticus 25-57	Gp0140469	Ga0119049	87501	Human
Bacteria	Permanent Draft	Staphylococcus haemolyticus 25-59	Gp0140438	Ga0119052	88021	Human
Bacteria	Permanent Draft	Staphylococcus haemolyticus 25-60	Gp0140439	Ga0119050	95809	Human
Bacteria	Permanent Draft	Staphylococcus haemolyticus 25-63	Gp0140440	Ga0119053	95438	Human
Bacteria	Permanent Draft	Staphylococcus haemolyticus 26-24	Gp0140443	Ga0119055	90444	Human
Bacteria	Permanent Draft	Staphylococcus haemolyticus 26-4	Gp0140441	Ga0119051	95374	Human
Bacteria	Permanent Draft	Staphylococcus haemolyticus 278-10	Gp0140507	Ga0119102	90448	Human
Bacteria	Permanent Draft	Staphylococcus haemolyticus 51-03	Gp0140462	Ga0119054	87598	Human
Bacteria	Permanent Draft	Staphylococcus haemolyticus 51-04	Gp0140463	Ga0119056	87648	Human
Bacteria	Permanent Draft	Staphylococcus haemolyticus 51-07	Gp0140457	Ga0119058	93837	Human
Bacteria	Permanent Draft	Staphylococcus haemolyticus 51-08	Gp0140451	Ga0119059	87795	Human
Bacteria	Permanent Draft	Staphylococcus haemolyticus 51-09	Gp0140464	Ga0119061	93897	Human
Bacteria	Permanent Draft	Staphylococcus haemolyticus 51-10	Gp0140444	Ga0119060	93978	Human
Bacteria	Permanent Draft	Staphylococcus haemolyticus 51-11	Gp0140458	Ga0119063	89120	Human
Bacteria	Permanent Draft	Staphylococcus haemolyticus 51-13	Gp0140459	Ga0119062	88269	Human
Bacteria	Permanent Draft	Staphylococcus haemolyticus 51-15	Gp0140445	Ga0119110	95802	Human
Bacteria	Permanent Draft	Staphylococcus haemolyticus 51-16	Gp0140460	Ga0119064	93680	Human
Bacteria	Permanent Draft	Staphylococcus haemolyticus 51-18	Gp0140446	Ga0119066	90445	Human
Bacteria	Permanent Draft	Staphylococcus haemolyticus 51-20	Gp0140447	Ga0119067	95986	Human
Bacteria	Permanent Draft	Staphylococcus haemolyticus 51-21	Gp0140465	Ga0119068	93623	Human
Bacteria	Permanent Draft	Staphylococcus haemolyticus 51-22	Gp0140452	Ga0119069	88101	Human
Bacteria	Permanent Draft	Staphylococcus haemolyticus 51-24	Gp0140448	Ga0119072	95883	Human
Bacteria	Permanent Draft	Staphylococcus haemolyticus 51-26	Gp0140453	Ga0119070	95764	Human
Bacteria	Permanent Draft	Staphylococcus haemolyticus 51-27	Gp0140454	Ga0119071	93815	Human
Bacteria	Permanent Draft	Staphylococcus haemolyticus 51-29	Gp0140461	Ga0119073	95548	Human
Bacteria	Permanent Draft	Staphylococcus haemolyticus 51-30	Gp0140455	Ga0119074	95926	Human
Bacteria	Permanent Draft	Staphylococcus haemolyticus 51-31	Gp0140456	Ga0119075	94033	Human
Bacteria	Permanent Draft	Staphylococcus haemolyticus 51-32	Gp0140449	Ga0119077	93905	Human
Bacteria	Permanent Draft	Staphylococcus haemolyticus 51-33	Gp0140466	Ga0119076	96010	Human
Bacteria	Permanent Draft	Staphylococcus haemolyticus 51-34	Gp0140509	Ga0119078	87975	Human
Bacteria	Permanent Draft	Staphylococcus haemolyticus 51-35	Gp0140482	Ga0119079	93955	Human
Bacteria	Permanent Draft	Staphylococcus haemolyticus 51-37	Gp0140512	Ga0119081	88291	Human
Bacteria	Permanent Draft	Staphylococcus haemolyticus 51-39	Gp0140513	Ga0119080	90449	Human
Bacteria	Permanent Draft	Staphylococcus haemolyticus 51-42	Gp0140430	Ga0119085	95658	Human
Bacteria	Permanent Draft	Staphylococcus haemolyticus 51-43	Gp0140431	Ga0119084	95597	Human
Bacteria	Permanent Draft	Staphylococcus haemolyticus 51-44	Gp0140432	Ga0119083	93973	Human
Bacteria	Permanent Draft	Staphylococcus haemolyticus 51-45	Gp0140433	Ga0119087	87714	Human
Bacteria	Permanent Draft	Staphylococcus haemolyticus 51-46	Gp0140434	Ga0119086	95718	Human
Bacteria	Permanent Draft	Staphylococcus haemolyticus 51-47	Gp0140435	Ga0119088	87620	Human
Bacteria	Permanent Draft	Staphylococcus haemolyticus 51-48	Gp0140442	Ga0119090	95376	Human
Bacteria	Permanent Draft	Staphylococcus haemolyticus 51-51	Gp0140508	Ga0119093	93710	Human
Bacteria	Permanent Draft	Staphylococcus haemolyticus 51-52	Gp0140483	Ga0119092	94036	Human
Bacteria	Permanent Draft	Staphylococcus haemolyticus 51-55	Gp0140426	Ga0119094	94039	Human
Bacteria	Permanent Draft	Staphylococcus haemolyticus 51-72	Gp0140499	Ga0119091	94083	Human
Bacteria	Permanent Draft	Staphylococcus haemolyticus 51_06	Gp0140470	Ga0119057	88415	Human
Bacteria	Permanent Draft	Staphylococcus haemolyticus 51_17	Gp0140450	Ga0119065	93848	Human
Bacteria	Permanent Draft	Staphylococcus haemolyticus 51_41	Gp0140429	Ga0119082	93659	Human
Bacteria	Permanent Draft	Staphylococcus haemolyticus 51_50	Gp0140412	Ga0119089	87571	Human
Bacteria	Permanent Draft	Staphylococcus haemolyticus 6035	Gp0140417	Ga0119112	88195	Human
Bacteria	Permanent Draft	Staphylococcus haemolyticus 6249	Gp0140418	Ga0119113	95854	Human
Bacteria	Permanent Draft	Staphylococcus haemolyticus 625	Gp0140425	Ga0119162	95491	Human
Bacteria	Permanent Draft	Staphylococcus haemolyticus 643	Gp0140419	Ga0119172	87919	Human
Bacteria	Permanent Draft	Staphylococcus haemolyticus 6660	Gp0140421	Ga0119153	87865	Human
Bacteria	Permanent Draft	Staphylococcus haemolyticus 6682	Gp0140422	Ga0119139	87898	Human
Bacteria	Permanent Draft	Staphylococcus haemolyticus 6_13	Gp0140428	Ga0119096	95907	Human
Bacteria	Permanent Draft	Staphylococcus haemolyticus 708075	Gp0140471	Ga0119114	95723	Human
Bacteria	Permanent Draft	Staphylococcus haemolyticus 7532	Gp0140423	Ga0119171	93564	Human
Bacteria	Permanent Draft	Staphylococcus haemolyticus 7589	Gp0140424	Ga0119130	93600	Human
Bacteria	Permanent Draft	Staphylococcus haemolyticus 8-9	Gp0140427	Ga0119095	95429	Human
Bacteria	Permanent Draft	Staphylococcus haemolyticus 8074328	Gp0140472	Ga0119115	89267	Human
Bacteria	Permanent Draft	Staphylococcus haemolyticus 89727	Gp0140490	Ga0119169	87557	Human
Bacteria	Permanent Draft	Staphylococcus haemolyticus 92271	Gp0140491	Ga0119132	95357	Human
Bacteria	Permanent Draft	Staphylococcus haemolyticus 94759	Gp0140510	Ga0119161	87586	Human
Bacteria	Permanent Draft	Staphylococcus haemolyticus 95671	Gp0140492	Ga0119109	95953	Human
Bacteria	Permanent Draft	Staphylococcus haemolyticus 96671	Gp0140515	Ga0121795	89403	Human
Bacteria	Permanent Draft	Staphylococcus haemolyticus 97208	Gp0140511	Ga0119163	95668	Human
Bacteria	Permanent Draft	Staphylococcus haemolyticus AB	Gp0140498	Ga0119098	89419	Human
Bacteria	Permanent Draft	Staphylococcus haemolyticus CN1011	Gp0140534	Ga0119104	95495	Human
Bacteria	Permanent Draft	Staphylococcus haemolyticus CN1115	Gp0140535	Ga0119103	87672	Human
Bacteria	Permanent Draft	Staphylococcus haemolyticus CN1134	Gp0140536	Ga0119106	95535	Human
Bacteria	Permanent Draft	Staphylococcus haemolyticus CN1138	Gp0140537	Ga0119105	90450	Human
Bacteria	Permanent Draft	Staphylococcus haemolyticus CN1175	Gp0140538	Ga0119107	90451	Human
Bacteria	Permanent Draft	Staphylococcus haemolyticus CN1197	Gp0140539	Ga0119108	94092	Human
Bacteria	Permanent Draft	Staphylococcus haemolyticus CN1219	Gp0140540	Ga0119111	93712	Human
Bacteria	Permanent Draft	Staphylococcus haemolyticus CN1234	Gp0140541	Ga0119121	95441	Human
Bacteria	Permanent Draft	Staphylococcus haemolyticus F01	Gp0140519	Ga0119174	96012	Human
Bacteria	Permanent Draft	Staphylococcus haemolyticus F033	Gp0140520	Ga0119116	88378	Human
Bacteria	Permanent Draft	Staphylococcus haemolyticus F045	Gp0140521	Ga0119119	88196	Human
Bacteria	Permanent Draft	Staphylococcus haemolyticus F06	Gp0140411	Ga0119117	93847	Human
Bacteria	Permanent Draft	Staphylococcus haemolyticus F0_34	Gp0140518	Ga0119118	93606	Human
Bacteria	Draft	Staphylococcus haemolyticus Hudgins	Gp0126757	Ga0104133	77295	Human
Bacteria	Finished	Staphylococcus haemolyticus JCSC1435	Gp0000472	Ga0030438		Human
Bacteria	Permanent Draft	Staphylococcus haemolyticus JCSC_1435	Gp0140516	Ga0119101	94129	Human
Bacteria	Permanent Draft	Staphylococcus haemolyticus M-176	Gp0140481	Ga0119100	88343	Human
Bacteria	Permanent Draft	Staphylococcus haemolyticus s5	Gp0140505	Ga0119097	90447	Human
Bacteria	Permanent Draft	Staphylococcus haemolyticus T_480	Gp0140522	Ga0119122	94088	Human
Bacteria	Permanent Draft	Staphylococcus haemolyticus T_621	Gp0140523	Ga0119120	87798	Human
Bacteria	Permanent Draft	Staphylococcus haemolyticus W114	Gp0140526	Ga0119127	93975	Human
Bacteria	Permanent Draft	Staphylococcus haemolyticus W59	Gp0140527	Ga0119123	93238	Human
Bacteria	Permanent Draft	Staphylococcus haemolyticus W_139	Gp0140524	Ga0119129	93911	Human
Bacteria	Permanent Draft	Staphylococcus haemolyticus W_75	Gp0140525	Ga0119125	95823	Human
Bacteria	Permanent Draft	Staphylococcus hominis hominis C80	Gp0004693	Ga0030440		Human
Bacteria	Permanent Draft	Staphylococcus hominis SK119	Gp0004659	Ga0030439		Human
Bacteria	Permanent Draft	Staphylococcus lugdunensis ACS-027-V-Sch2	Gp0006186	Ga0016333	19338	Human
Bacteria	Finished	Staphylococcus lugdunensis FDAARGOS_141	Gp0205769	Ga0175520	117835	Human
Bacteria	Finished	Staphylococcus lugdunensis FDAARGOS_143	Gp0205787	Ga0175686	124224	Human
Bacteria	Finished	Staphylococcus lugdunensis HKU09-01	Gp0006700	Ga0030441		Human
Bacteria	Permanent Draft	Staphylococcus lugdunensis M23590	Gp0004462	Ga0030442		Human
Bacteria	Finished	Staphylococcus lugdunensis N920143	Gp0011124	Ga0030443		Human
Bacteria	Permanent Draft	Staphylococcus massiliensis S46	Gp0025575	Ga0011339	10634	Human
Bacteria	Permanent Draft	Staphylococcus pseudintermedius K7	Gp0041233	Ga0021510	25422	Human
Bacteria	Finished	Staphylococcus saprophyticus FDAARGOS_137	Gp0205748	Ga0175010	118539	Human
Bacteria	Finished	Staphylococcus saprophyticus FDAARGOS_168	Gp0205752	Ga0175681	124217	Human
Bacteria	Finished	Staphylococcus saprophyticus saprophyticus ATCC 15305	Gp0000454	Ga0030446		Human
Bacteria	Permanent Draft	Staphylococcus simulans ACS-120-V-Sch1	Gp0006188	Ga0016332	19337	Human
Bacteria	Finished	Staphylococcus simulans FDAARGOS_124	Gp0205774	Ga0175522	117834	Human
Bacteria	Permanent Draft	"Staphylococcus warneri L37603, SK66"	Gp0004635	Ga0030447		Human
Bacteria	Permanent Draft	Staphylococcus xylosus NJ	Gp0033904	Ga0021161	25093	Human
Bacteria	Permanent Draft	Stenotrophomonas maltophilia Ab55555	Gp0023233	Ga0012004	12137	Human
Bacteria	Permanent Draft	Stenotrophomonas maltophilia AU12-09	Gp0025040	Ga0013785	16786	Human
Bacteria	Finished	Stenotrophomonas maltophilia D457	Gp0020719	Ga0009579	8646	Human
Bacteria	Permanent Draft	Stenotrophomonas maltophilia EPM1	Gp0036009	Ga0014852	17867	Human
Bacteria	Finished	Stenotrophomonas maltophilia K279a	Gp0002036	Ga0030452		Human
Bacteria	Permanent Draft	Stenotrophomonas maltophilia S028	Gp0023312	Ga0019663	23750	Human
Bacteria	Finished	"Streptobacillus moniliformis 9901, DSM 12112"	Gp0001181	Ga0030606		Human
Bacteria	Permanent Draft	Streptococcus agalactiae 090R_799	Gp0147783	Ga0130805	134344	Human
Bacteria	Permanent Draft	Streptococcus agalactiae 112469214-isolate1	Gp0040651	Ga0021557	25469	Human
Bacteria	Permanent Draft	"Streptococcus agalactiae 18RS21, ATCC BAA-1175"	Gp0002039	Ga0030616		Human
Bacteria	Permanent Draft	"Streptococcus agalactiae 18RS21, ATCC BAA-1175"	Gp0002039	Ga0097755	73036	Human
Bacteria	Permanent Draft	Streptococcus agalactiae 290183	Gp0147769	Ga0130807	134346	Human
Bacteria	Permanent Draft	Streptococcus agalactiae 294206	Gp0147709	Ga0130808	134347	Human
Bacteria	Permanent Draft	Streptococcus agalactiae 299693	Gp0147721	Ga0130809	134348	Human
Bacteria	Permanent Draft	Streptococcus agalactiae 309185	Gp0147710	Ga0130810	134349	Human
Bacteria	Permanent Draft	Streptococcus agalactiae 312754	Gp0147809	Ga0130811	134350	Human
Bacteria	Permanent Draft	Streptococcus agalactiae 325662	Gp0147727	Ga0130812	134351	Human
Bacteria	Permanent Draft	Streptococcus agalactiae 343959	Gp0147711	Ga0130813	134352	Human
Bacteria	Permanent Draft	Streptococcus agalactiae 379415	Gp0147722	Ga0130843	134382	Human
Bacteria	Permanent Draft	Streptococcus agalactiae 383728	Gp0147712	Ga0130815	134354	Human
Bacteria	Permanent Draft	Streptococcus agalactiae 384541	Gp0147713	Ga0130816	134355	Human
Bacteria	Permanent Draft	Streptococcus agalactiae 404288	Gp0147714	Ga0130817	134356	Human
Bacteria	Permanent Draft	Streptococcus agalactiae 408523	Gp0147723	Ga0130818	134357	Human
Bacteria	Permanent Draft	Streptococcus agalactiae 418136	Gp0147728	Ga0130819	134358	Human
Bacteria	Permanent Draft	Streptococcus agalactiae 418849	Gp0147715	Ga0130820	134359	Human
Bacteria	Permanent Draft	Streptococcus agalactiae 426748	Gp0147724	Ga0130821	134360	Human
Bacteria	Permanent Draft	Streptococcus agalactiae 446329	Gp0147808	Ga0130822	134361	Human
Bacteria	Permanent Draft	Streptococcus agalactiae 992B	Gp0020129	Ga0014277	17282	Human
Bacteria	Permanent Draft	Streptococcus agalactiae AH20834	Gp0147729	Ga0130823	134362	Human
Bacteria	Permanent Draft	Streptococcus agalactiae ATCC 13813	Gp0005623	Ga0016249	19254	Human
Bacteria	Permanent Draft	Streptococcus agalactiae B848	Gp0147771	Ga0130806	134345	Human
Bacteria	Permanent Draft	Streptococcus agalactiae BE-PW-051	Gp0147797	Ga0130753	134296	Human
Bacteria	Permanent Draft	Streptococcus agalactiae BE-PW-078	Gp0147798	Ga0130741	134284	Human
Bacteria	Permanent Draft	Streptococcus agalactiae BE-PW-080	Gp0147799	Ga0130754	134297	Human
Bacteria	Permanent Draft	Streptococcus agalactiae BE-PW-095	Gp0147800	Ga0130742	134285	Human
Bacteria	Permanent Draft	Streptococcus agalactiae BE-PW-096	Gp0147801	Ga0130743	134286	Human
Bacteria	Permanent Draft	Streptococcus agalactiae BE-PW-101	Gp0147802	Ga0130744	134287	Human
Bacteria	Permanent Draft	Streptococcus agalactiae BE-PW-108	Gp0147803	Ga0130745	134288	Human
Bacteria	Permanent Draft	Streptococcus agalactiae BE-PW-110	Gp0147804	Ga0130746	134289	Human
Bacteria	Permanent Draft	Streptococcus agalactiae BE-PW-119	Gp0147805	Ga0130747	134290	Human
Bacteria	Permanent Draft	Streptococcus agalactiae BE-PW-123	Gp0147806	Ga0130748	134291	Human
Bacteria	Permanent Draft	Streptococcus agalactiae BE-PW-130	Gp0147807	Ga0130749	134292	Human
Bacteria	Permanent Draft	Streptococcus agalactiae BG-PW-031	Gp0147794	Ga0130729	134273	Human
Bacteria	Permanent Draft	Streptococcus agalactiae BG-PW-056	Gp0147795	Ga0130730	134274	Human
Bacteria	Permanent Draft	Streptococcus agalactiae BG-PW-074	Gp0147796	Ga0130731	134275	Human
Bacteria	Permanent Draft	Streptococcus agalactiae BSU165	Gp0019903	Ga0014217	17222	Human
Bacteria	Permanent Draft	Streptococcus agalactiae BSU167	Gp0019906	Ga0014216	17221	Human
Bacteria	Permanent Draft	Streptococcus agalactiae BSU178	Gp0019901	Ga0014219	17224	Human
Bacteria	Permanent Draft	Streptococcus agalactiae BSU188	Gp0019900	Ga0015463	18468	Human
Bacteria	Permanent Draft	Streptococcus agalactiae BSU248	Gp0145974	Ga0123863	100498	Human
Bacteria	Permanent Draft	Streptococcus agalactiae BSU260	Gp0145977	Ga0123866	90783	Human
Bacteria	Permanent Draft	Streptococcus agalactiae BSU447	Gp0145975	Ga0123864	100499	Human
Bacteria	Permanent Draft	Streptococcus agalactiae BSU451	Gp0145978	Ga0123867	93286	Human
Bacteria	Permanent Draft	Streptococcus agalactiae BSU96	Gp0019902	Ga0014220	17225	Human
Bacteria	Permanent Draft	Streptococcus agalactiae CCUG 17336	Gp0145982	Ga0123840	100484	Human
Bacteria	Permanent Draft	Streptococcus agalactiae CCUG 19094	Gp0019833	Ga0015770	18777	Human
Bacteria	Permanent Draft	Streptococcus agalactiae CCUG 24810	Gp0019834	Ga0015769	18776	Human
